what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1481116661685
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1481116661716
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1481116661966
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1481116661981
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1481116662481
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481116675183
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1481116675675
error,log,,,"Internal Error",1481116676591
error,log,,,"Internal Error",1481116679176
error,log,,,"Internal Error",1481116680504
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481116682605
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1481116688591
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1481116699667
error,log,,,"Internal Error",1481116772044
error,log,,,"Internal Error",1481116774843
error,log,,,"Internal Error",1481116775296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481116778473
error,log,,,"Internal Error",1481116778715
error,log,,,"Internal Error",1481116778918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481116783991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481116784037
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481116786403
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481116790227
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481116797848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481116804164
error,log,,,"Internal Error",1481116821437
error,log,,,"Internal Error",1481116824309
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481116825154
error,log,,,"Internal Error",1481116827843
error,log,,,"Internal Error",1481116828125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481116832271
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481116833574
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481116839388
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481116852607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481116863540
error,log,,,"Internal Error",1481116872494
error,log,,,"Internal Error",1481116873435
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1481116873566
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1481116891935
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1481116892212
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481116897192
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1481116900679
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1481116910321
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1481116910933
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481116913631
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1481116915882
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1481116924789
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1481116925333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481116930394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481116994912
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1481116997060
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1481116997700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481117002122
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1481117014732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481117015616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481117019919
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1481117023325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481117026263
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1481117026357
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1481117026419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481117043419
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481117052973
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481117054789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481117293818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481117302078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481117444000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481117450899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481117499043
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481117508280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481117526376
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1481117526629
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1481117526825
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1481117529843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481117530227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481117532280
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481117537154
error,log,,,"Internal Error",1481117538359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481117546611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481117570016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481117582569
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481117595712
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481117607457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481117613460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481117635151
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1481117635245
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481117657012
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481117659314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481117665815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481117665925
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481117672514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481117675911
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481117676016
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1481117678429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481117678718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481117688247
error,log,,,"Internal Error",1481117692329
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481117705081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481117708172
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481117712440
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481117753529
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481117757708
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481117757825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481117769046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481117769170
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1481117774768
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481117776109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481117798051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481117896187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481117907287
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481117911129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481117922098
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1481117928578
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481117928836
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481117961894
error,log,,,"Internal Error",1481117968028
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481117969661
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481117998104
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481118018542
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481118042688
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1481118115532
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1481118117484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481118141878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481118161606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481118167316
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481118169349
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481118169811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481118208036
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481118220701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481118220825
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481118222628
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481118236785
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481118250944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481118256848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481118256957
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481118344206
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481118370813
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481118379590
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481118417840
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481118431064
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481118440542
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481118449752
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1481118465975
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1481118472005
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1481118479696
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481118514421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481118520768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481118598859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481118602259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481118602353
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1481118607815
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1481118617291
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481118617941
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481118623104
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481118623244
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481118624677
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1481118631334
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481118635327
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1481118637825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481118657187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481118945618
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1481118953192
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1481118953824
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1481118956418
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1481118956878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481118961238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481119098448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481119101203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481119103322
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1481119104326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481119116401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481119136277
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1481119137386
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1481119137906
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1481119142873
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1481119143201
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1481119143295
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1481119143420
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481119154216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481119165240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481119178647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481119181269
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481119188752
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481119196373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481119201682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481119201796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481119206747
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481119216812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481119258717
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481119263242
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481119276340
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481119293435
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481119300970
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481119312269
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481119328264
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481119334998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481119354656
error,log,,,"Internal Error",1481119372320
error,log,,,"Internal Error",1481119372398
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481119376920
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1481119383760
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1481119385163
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1481119386682
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481119387438
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481119398904
error,log,,,"Internal Error",1481119402669
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481119414239
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481119425161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481119623028
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1481119629609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481119634047
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481119653528
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1481119654097
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1481119654331
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.SourceView",1481119656561
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.SourceView",1481119656623
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1481119659139
closed,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.SourceView",1481119659170
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1481119667985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481119668376
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481119670342
error,log,,,"Internal Error",1481119701956
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481119712342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481119716943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481119717084
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481119718387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481119726048
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481119726110
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481119727622
error,log,,,"Internal Error",1481119738724
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481119752139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481119755975
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481119756069
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1481119758017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481119762662
